rank	char	sound_code	aux_code	input_code	delimited_input	weight
4290	蓟	jn	k	jnk	jn;k	83
4291	圩	wp	r	wpr	wp;r	68
4291	圩	xj	r	xjr	xj;r	68
4292	孪	lh	a	lha	lh;a	4
4293	杳	ya	x	yax	ya;x	74
4294	魇	yo	y	yoy	yo;y	57
4295	荤	hd	j	hdj	hd;j	301
4296	诿	wp	f	wpf	wp;f	6
4297	簪	zo	f	zof	zo;f	62
4298	氲	yd	l	ydl	yd;l	16
4299	摞	lu	j	luj	lu;j	204
4300	飒	sy	c	syc	sy;c	139
4301	镂	lt	p	ltp	lt;p	37
4302	舀	ya	i	yai	ya;i	406
4303	夙	sj	x	sjx	sj;x	27
4304	臧	zs	p	zsp	zs;p	113
4305	蒿	ha	g	hag	ha;g	153
4306	貂	dr	e	dre	dr;e	178
4307	蜥	xn	x	xnx	xn;x	179
4308	蹩	bv	y	bvy	bv;y	30
4309	噼	pn	t	pnt	pn;t	30
4310	钛	tx	g	txg	tx;g	812
4311	钚	bj	l	bjl	bj;l	303
4312	獾	hh	w	hhw	hh;w	94
4313	濂	lc	s	lcs	lc;s	66
4314	铠	kx	f	kxf	kx;f	317
4315	皙	xn	p	xnp	xn;p	23
4316	霭	an	m	anm	an;m	11
4317	鲈	lj	v	ljv	lj;v	31
4318	叵	pu	m	pum	pu;m	5
4319	霾	mx	v	mxv	mx;v	199
4320	泯	mm	a	mma	mm;a	66
4321	碴	vy	s	vys	vy;s	30
4322	鸵	tu	z	tuz	tu;z	34
4323	峪	yj	c	yjc	yj;c	109
4324	饕	ta	m	tam	ta;m	69
4325	瘁	ck	q	ckq	ck;q	8
4326	睢	sk	c	skc	sk;c	41
4327	鬃	zq	m	zqm	zq;m	30
4328	迩	ah	i	ahi	ah;i	52
4329	纣	it	z	itz	it;z	82
4330	夔	kk	j	kkj	kk;j	188
4331	垠	ym	x	ymx	ym;x	15
4332	饨	td	p	tdp	td;p	5
4333	榭	xv	q	xvq	xv;q	52
4334	隍	hg	s	hgs	hg;s	3
4335	娑	su	m	sum	su;m	58
4336	篝	gt	e	gte	gt;e	56
4337	榔	ls	k	lsk	ls;k	5
4338	洌	lv	y	lvy	lv;y	19
4339	浜	bs	v	bsv	bs;v	158
4340	鲑	gk	t	gkt	gk;t	26
4341	谔	ee	y	eey	ee;y	22
4342	汩	gj	i	gji	gj;i	6
4343	浣	hh	l	hhl	hh;l	166
4344	舐	un	p	unp	un;p	33
4345	瞭	lr	s	lrs	lr;s	92
4346	忻	xm	w	xmw	xm;w	42
4347	咻	xb	w	xbw	xb;w	140
4348	鹑	vd	a	vda	vd;a	32
4349	唑	zu	v	zuv	zu;v	49
4350	懋	ma	l	mal	ma;l	23
4351	皎	jr	l	jrl	jr;l	55
4352	诒	yn	b	ynb	yn;b	30
4353	麾	hk	s	hks	hk;s	56
4354	辏	ct	y	cty	ct;y	3
4355	氐	dn	p	dnp	dn;p	261
4356	冽	lv	a	lva	lv;a	16
4357	箕	jn	e	jne	jn;e	274
4358	俚	ln	g	lng	ln;g	21
4359	汴	bc	s	bcs	bc;s	36
4360	宸	vz	v	vzv	vz;v	114
4361	芍	ua	c	uac	ua;c	4
4363	摈	bm	p	bmp	bm;p	8
4366	箔	bu	f	buf	bu;f	22
4367	咝	sn	b	snb	sn;b	23
4368	孀	ug	x	ugx	ug;x	7
4369	怏	ys	u	ysu	ys;u	4
4370	谝	pc	j	pcj	pc;j	13
4371	砧	iz	j	izj	iz;j	52
4372	馕	ns	y	nsy	ns;y	248
4373	耄	ma	c	mac	ma;c	29
4374	罂	yl	j	ylj	yl;j	12
4375	漕	ca	e	cae	ca;e	50
4376	沣	fi	e	fie	fi;e	31
4377	栾	lh	k	lhk	lh;k	53
4379	烷	wo	x	wox	wo;x	209
4380	榷	qf	k	qfk	qf;k	63
4381	俑	yq	t	yqt	yq;t	128
4382	沱	tu	c	tuc	tu;c	55
4383	缜	iz	k	izk	iz;k	120
4384	鹫	jb	u	jbu	jb;u	55
4385	蛳	sn	y	sny	sn;y	4
4386	剽	pr	j	prj	pr;j	41
4387	衢	qj	k	qjk	qj;k	17
4388	泗	sn	a	sna	sn;a	102
4389	臊	sa	e	sae	sa;e	86
4390	瘴	is	f	isf	is;f	34
4391	酚	fz	m	fzm	fz;m	74
4392	纾	uj	u	uju	uj;u	9
4393	晁	va	e	vae	va;e	108
4394	孛	bp	r	bpr	bp;r	38
4395	炀	ys	t	yst	ys;t	18
4396	叁	so	j	soj	so;j	225
4397	憩	qn	t	qnt	qn;t	15
4398	掬	jj	s	jjs	jj;s	58
4399	椤	lu	e	lue	lu;e	7
4400	啮	nv	a	nva	nv;a	18
4401	畿	jn	q	jnq	jn;q	29
4402	掸	do	n	don	do;n	117
4403	镣	lr	z	lrz	lr;z	6
4404	骁	xr	a	xra	xr;a	93
4405	椽	vh	y	vhy	vh;y	50
4406	侗	dq	e	dqe	dq;e	104
4407	滦	lh	e	lhe	lh;e	4
4408	荩	jm	q	jmq	jm;q	4
4409	泓	hq	k	hqk	hq;k	98
4410	蚱	iy	t	iyt	iy;t	4
4411	癜	dc	m	dcm	dc;m	3
4412	酯	in	a	ina	in;a	377
4414	癸	gk	b	gkb	gk;b	156
4415	蚜	yy	q	yyq	yy;q	19
4416	扪	mz	x	mzx	mz;x	32
4417	庑	wj	s	wjs	wj;s	33
4418	歆	xm	v	xmv	xm;v	32
4419	蝮	fj	z	fjz	fj;z	11
4420	蹶	jf	s	jfs	jf;s	51
4421	弈	yn	h	ynh	yn;h	47
4422	庋	gk	m	gkm	gk;m	5
4423	喟	kk	q	kkq	kk;q	4
4424	滂	ps	p	psp	ps;p	42
4425	啕	ta	g	tag	ta;g	5
4426	蛎	ln	f	lnf	ln;f	7
4427	獭	ty	n	tyn	ty;n	27
4428	槁	ga	w	gaw	ga;w	7
4429	翊	yn	u	ynu	yn;u	101
4430	龊	vu	w	vuw	vu;w	15
4431	邺	ye	p	yep	ye;p	163
4432	莘	uz	f	uzf	uz;f	36
4433	燮	xv	y	xvy	xv;y	111
4434	剁	du	e	due	du;e	702
4435	觐	jm	y	jmy	jm;y	11
4436	铛	ds	p	dsp	ds;p	101
4437	谗	vo	k	vok	vo;k	81
4438	镍	nv	i	nvi	nv;i	1661
4439	臃	yq	k	yqk	yq;k	4
4440	墒	us	y	usy	us;y	8
4441	晔	ye	k	yek	ye;k	45
4442	燔	fo	x	fox	fo;x	56
4443	嘭	pi	j	pij	pi;j	236
4444	涿	iu	c	iuc	iu;c	14
4445	醯	xn	a	xna	xn;a	13
4446	箩	lu	q	luq	lu;q	21
4447	鄱	pu	c	puc	pu;c	14
4448	睨	nn	z	nnz	nn;z	47
4449	诤	ii	q	iiq	ii;q	6
4450	坳	au	n	aun	au;n	42
4451	鹭	lj	a	lja	lj;a	47
4452	砷	uz	u	uzu	uz;u	359
4453	唏	xn	j	xnj	xn;j	11
4454	伲	nn	s	nns	nn;s	38
4455	猬	wp	g	wpg	wp;g	19
4456	琥	hj	q	hjq	hj;q	3
4457	殁	mu	w	muw	mu;w	173
4458	蚩	vn	x	vnx	vn;x	64
4459	泾	jl	q	jlq	jl;q	49
4460	缥	pr	k	prk	pr;k	32
4461	殓	lc	g	lcg	lc;g	48
4462	鳅	qb	w	qbw	qb;w	8
4463	氰	ql	n	qln	ql;n	40
4464	诋	dn	a	dna	dn;a	16
4465	刍	vj	y	vjy	vj;y	46
4466	芷	in	k	ink	in;k	81
4467	嶙	lm	s	lms	lm;s	6
4468	逅	ht	a	hta	ht;a	6
4469	舫	fs	r	fsr	fs;r	14
4470	呓	yn	t	ynt	yn;t	2
4471	唰	uw	j	uwj	uw;j	214
4472	茁	iu	n	iun	iu;n	10
4473	馑	jm	p	jmp	jm;p	7
4474	妫	gk	w	gkw	gk;w	114
4475	骧	xg	x	xgx	xg;x	14
4476	苷	go	c	goc	go;c	122
4477	擢	iu	t	iut	iu;t	71
4478	峋	xd	t	xdt	xd;t	3
4479	袂	mp	l	mpl	mp;l	15
4481	蓑	su	l	sul	su;l	53
4483	涞	lx	s	lxs	lx;s	11
4484	祉	in	q	inq	in;q	10
4485	踹	vl	y	vly	vl;y	1418
4486	掇	du	q	duq	du;q	11
4487	沏	qn	x	qnx	qn;x	86
4488	诳	kg	q	kgq	kg;q	47
4489	噫	yn	x	ynx	yn;x	268
4490	饽	bu	b	bub	bu;b	1
4491	饪	rz	u	rzu	rz;u	65
4492	绺	lb	w	lbw	lb;w	31
4494	飧	sd	p	sdp	sd;p	22
4495	迳	jl	e	jle	jl;e	20
4496	铡	iy	a	iya	iy;a	42
4497	枞	cq	k	cqk	cq;k	17
4498	熨	yd	s	yds	yd;s	209
4499	鋈	wj	g	wjg	wj;g	3
4500	荭	hq	f	hqf	hq;f	1
4501	赊	ue	t	uet	ue;t	92
4502	俦	vt	z	vtz	vt;z	48
4503	戛	jw	u	jwu	jw;u	23
4504	湎	mc	u	mcu	mc;u	2
4505	幺	ya	r	yar	ya;r	366
4506	凇	sq	g	sqg	sq;g	11
4507	芪	qn	p	qnp	qn;p	9
4508	觯	in	e	ine	in;e	5
4509	龌	wu	a	wua	wu;a	99
4510	挞	ty	a	tya	ty;a	152
4511	嬴	yl	k	ylk	yl;k	247
4512	苻	fj	v	fjv	fj;v	28
4513	嘁	qn	y	qny	qn;y	45
4515	肽	tx	s	txs	tx;s	576
4516	恸	tq	c	tqc	tq;c	26
4517	迨	dx	a	dxa	dx;a	59
4518	钰	yj	n	yjn	yj;n	34
4519	儆	jl	r	jlr	jl;r	17
4520	觎	yj	h	yjh	yj;h	3
4521	讫	qn	j	qnj	qn;j	84
4522	滓	zn	g	zng	zn;g	10
4523	僮	tq	p	tqp	tq;p	52
4524	媾	gt	u	gtu	gt;u	18
4525	龇	zn	f	znf	zn;f	15
4526	胯	kw	p	kwp	kw;p	598
4527	涮	uh	x	uhx	uh;x	534
4528	绾	wo	t	wot	wo;t	256
4529	杈	vy	n	vyn	vy;n	45
4530	赳	jb	t	jbt	jb;t	1
4531	斛	hj	b	hjb	hj;b	174
4532	觥	gq	p	gqp	gq;p	32
4534	卞	bc	v	bcv	bc;v	187
4535	愠	yd	c	ydc	yd;c	60
4536	拮	jv	p	jvp	jv;p	6
4537	庠	xg	a	xga	xg;a	19
4538	烨	ye	y	yey	ye;y	43
4539	龢	he	u	heu	he;u	13
4540	菠	bu	m	bum	bu;m	6
4541	窈	ya	f	yaf	ya;f	66
4542	罄	ql	w	qlw	ql;w	37
4543	囤	td	a	tda	td;a	1056
4544	弁	bc	z	bcz	bc;z	141
4545	奘	zs	j	zsj	zs;j	6
4546	咣	gg	j	ggj	gg;j	153
4547	缫	sa	r	sar	sa;r	4
4548	腴	yj	u	yju	yj;u	16
4549	缈	mr	a	mra	mr;a	25
4550	喵	mr	q	mrq	mr;q	2311
4551	潢	hg	z	hgz	hg;z	23
4552	遛	lb	v	lbv	lb;v	427
4553	柚	yt	o	yto	yt;o	77
4554	郏	jw	x	jwx	jw;x	29
4555	荻	dn	j	dnj	dn;j	18
4556	藜	ln	b	lnb	ln;b	36
4557	琨	kd	o	kdo	kd;o	34
4558	镳	br	o	bro	br;o	23
4559	雉	in	l	inl	in;l	74
4560	橐	tu	o	tuo	tu;o	49
4562	骈	pc	o	pco	pc;o	108
4563	蛉	ll	m	llm	ll;m	36
4564	艮	gz	k	gzk	gz;k	127
4565	搽	vy	j	vyj	vy;j	95
4566	濡	rj	f	rjf	rj;f	137
4567	寮	lr	c	lrc	lr;c	200
4568	柩	jb	x	jbx	jb;x	12
4569	佗	tu	j	tuj	tu;j	74
4570	啷	ls	e	lse	ls;e	95
4571	诜	uz	t	uzt	uz;t	32
4573	偻	lt	e	lte	lt;e	4
4574	夯	hs	p	hsp	hs;p	55
4575	闱	wp	l	wpl	wp;l	7
4576	谖	xh	n	xhn	xh;n	19
4577	夥	hu	c	huc	hu;c	15
4578	枸	gt	r	gtr	gt;r	19
4579	膑	bm	e	bme	bm;e	26
4580	虻	mi	c	mic	mi;c	24
4581	筠	yd	n	ydn	yd;n	46
4582	埽	sa	f	saf	sa;f	7
4583	笞	vn	p	vnp	vn;p	53
4584	臾	yj	q	yjq	yj;q	4
4585	婀	ee	i	eei	ee;i	2
4586	珞	lu	n	lun	lu;n	51
4587	粑	by	t	byt	by;t	52
4588	怵	vj	i	vji	vj;i	154
4589	绻	qh	w	qhw	qh;w	11
4590	殒	yd	u	ydu	yd;u	44
4591	觊	jn	l	jnl	jn;l	11
4592	崂	la	m	lam	la;m	7
4593	颧	qh	l	qhl	qh;l	43
4594	嗑	ke	r	ker	ke;r	894
4595	榛	iz	q	izq	iz;q	35
4596	昱	yj	t	yjt	yj;t	113
4597	蜴	yn	y	yny	yn;y	1
4598	鳝	uo	x	uox	uo;x	25
4599	噙	qm	z	qmz	qm;z	58
4600	淼	mr	u	mru	mr;u	85
4601	矾	fo	i	foi	fo;i	119
4602	硼	pi	a	pia	pi;a	334
4603	囿	yt	p	ytp	yt;p	48
4604	泅	qb	z	qbz	qb;z	7
4605	邂	xv	p	xvp	xv;p	2
4606	钜	jj	g	jjg	jj;g	151
4607	蠹	dj	y	djy	dj;y	81
4608	垩	ee	f	eef	ee;f	7
4609	乩	jn	z	jnz	jn;z	33
4610	嗝	ge	y	gey	ge;y	292
4611	淦	go	p	gop	go;p	380
4612	樽	zd	x	zdx	zd;x	184
4613	诮	qr	m	qrm	qr;m	12
4614	揆	kk	o	kko	kk;o	48
4615	啐	ck	l	ckl	ck;l	85
4616	淅	xn	o	xno	xn;o	10
4617	榉	jj	l	jjl	jj;l	9
4618	馗	kk	a	kka	kk;a	7
4619	辔	pp	m	ppm	pp;m	29
4620	暹	xc	e	xce	xc;e	5
4621	骛	wj	l	wjl	wj;l	8
4622	鱿	yt	j	ytj	yt;j	66
4623	苫	uo	i	uoi	uo;i	21
4624	犷	gg	k	ggk	gg;k	4
4625	獠	lr	w	lrw	lr;w	44
4626	詈	ln	y	lny	ln;y	34
4627	竦	sq	l	sql	sq;l	45
4628	篙	ga	z	gaz	ga;z	16
4629	诨	hd	x	hdx	hd;x	5
4630	铰	jr	z	jrz	jr;z	97
4631	馄	hd	k	hdk	hd;k	7
4632	蜚	fp	f	fpf	fp;f	16
4633	峒	dq	f	dqf	dq;f	9
4634	滢	yl	e	yle	yl;e	4
4635	琬	wo	u	wou	wo;u	10
4636	靓	lg	c	lgc	lg;c	154
4637	狻	sh	o	sho	sh;o	6
4638	璨	co	f	cof	co;f	21
4639	犟	jg	z	jgz	jg;z	202
4640	鸬	lj	o	ljo	lj;o	2
4641	螨	mo	l	mol	mo;l	385
4642	芩	qm	v	qmv	qm;v	18
4643	嘹	lr	g	lrg	lr;g	10
4644	锟	kd	k	kdk	kd;k	7
4645	蜇	ie	t	iet	ie;t	52
4646	洹	hh	c	hhc	hh;c	46
4647	栉	in	z	inz	in;z	40
4648	俪	ln	x	lnx	ln;x	46
4649	钍	tj	f	tjf	tj;f	133
4650	锨	xc	q	xcq	xc;q	8
4651	瑁	ma	k	mak	ma;k	16
4652	壹	yn	o	yno	yn;o	581
4653	痿	wp	c	wpc	wp;c	29
4654	竑	hq	e	hqe	hq;e	10
4655	粕	pu	n	pun	pu;n	23
4656	犄	jn	s	jns	jn;s	2
4657	瘙	sa	b	sab	sa;b	2
4658	饯	jc	h	jch	jc;h	1
4659	抟	th	j	thj	th;j	32
4660	衲	ny	m	nym	ny;m	9
4661	踮	dc	n	dcn	dc;n	33
4662	龅	ba	t	bat	ba;t	8
4663	愎	bn	k	bnk	bn;k	10
4664	馥	fj	k	fjk	fj;k	24
4665	梏	gj	t	gjt	gj;t	5
4666	讣	fj	o	fjo	fj;o	1
4667	邝	kg	e	kge	kg;e	42
4668	艿	nx	r	nxr	nx;r	7
4669	趺	fj	a	fja	fj;a	12
4670	鲟	xd	y	xdy	xd;y	24
4671	剜	wo	a	woa	wo;a	188
4672	绉	it	m	itm	it;m	32
4673	罅	xw	b	xwb	xw;b	12
4674	笥	sn	x	snx	sn;x	33
4675	衩	vy	o	vyo	vy;o	2
4676	姣	jr	s	jrs	jr;s	28
4677	斫	iu	j	iuj	iu;j	90
4678	鹗	ee	b	eeb	ee;b	13
4680	爻	ya	b	yab	ya;b	193
4681	猕	mn	c	mnc	mn;c	3
4682	晗	ho	a	hoa	ho;a	37
4683	铩	uy	t	uyt	uy;t	4
4684	窕	tr	k	trk	tr;k	26
4685	仨	sy	b	syb	sy;b	1356
4686	搡	ss	y	ssy	ss;y	17
4687	崴	wx	b	wxb	wx;b	69
4688	酢	zu	l	zul	zu;l	31
4689	檄	xn	k	xnk	xn;k	136
4690	佞	nl	k	nlk	nl;k	12
4691	孑	jv	e	jve	jv;e	32
4692	璀	ck	g	ckg	ck;g	24
4693	岷	mm	i	mmi	mm;i	31
4694	舛	vh	p	vhp	vh;p	51
4695	邕	yq	e	yqe	yq;e	11
4696	闿	kx	g	kxg	kx;g	9
4697	铂	bu	w	buw	bu;w	533
4698	霁	jn	w	jnw	jn;w	42
4699	犒	ka	g	kag	ka;g	18
4700	馏	lb	z	lbz	lb;z	8
4701	阈	yj	k	yjk	yj;k	67
4702	麋	mn	m	mnm	mn;m	29
4703	麒	qn	k	qnk	qn;k	136
4704	苁	cq	f	cqf	cq;f	3
4705	摁	er	x	erx	er;x	852
4706	涔	cz	k	czk	cz;k	9
4707	宥	yt	k	ytk	yt;k	85
4708	妍	yo	i	yoi	yo;i	131
4709	铤	tl	v	tlv	tl;v	23
4710	锷	ee	r	eer	ee;r	15
4711	嗲	dw	j	dwj	dw;j	182
4712	恽	yd	t	ydt	yd;t	17
4713	麂	jn	c	jnc	jn;c	19
4714	赝	yo	x	yox	yo;x	48
4715	胛	jw	j	jwj	jw;j	7
4716	哂	uz	j	uzj	uz;j	60
4717	撷	xv	o	xvo	xv;o	14
4718	呶	na	f	naf	na;f	22
4719	噘	jf	z	jfz	jf;z	37
4720	懔	lm	l	lml	lm;l	14
4721	栎	ln	p	lnp	ln;p	77
4722	桎	in	s	ins	in;s	4
4723	霰	xc	r	xcr	xc;r	70
4724	飨	xg	j	xgj	xg;j	139
4725	揄	yj	o	yjo	yj;o	6
4726	噔	di	w	diw	di;w	64
4727	娣	dn	k	dnk	dn;k	17
4728	薏	yn	p	ynp	yn;p	5
4729	忝	tc	e	tce	tc;e	86
4730	咤	iy	j	iyj	iy;j	74
4731	嗵	tq	n	tqn	tq;n	73
4732	迤	yn	k	ynk	yn;k	17
4733	贲	bz	j	bzj	bz;j	43
4734	胪	lj	k	ljk	lj;k	46
4735	鍪	mt	p	mtp	mt;p	3
4736	泸	lj	f	ljf	lj;f	37
4737	蔫	nc	q	ncq	nc;q	109
4738	刈	yn	j	ynj	yn;j	104
4739	僖	xn	i	xni	xn;i	25
4740	咿	yn	i	yni	yn;i	40
4741	鹌	ar	s	ars	ar;s	1
4742	嗪	qm	r	qmr	qm;r	17
4743	茏	lq	g	lqg	lq;g	13
4744	茯	fj	f	fjf	fj;f	8
4745	岫	xb	v	xbv	xb;v	41
4746	嵘	rq	l	rql	rq;l	11
4747	轱	gj	u	gju	gj;u	7
4748	怼	dk	w	dkw	dk;w	6086
4749	铨	qh	v	qhv	qh;v	21
4750	昕	xm	r	xmr	xm;r	103
4751	郢	yl	q	ylq	yl;q	310
4752	咩	mv	j	mvj	mv;j	859
4753	馊	st	k	stk	st;k	123
4754	髡	kd	p	kdp	kd;p	43
4755	澧	ln	o	lno	ln;o	36
4756	苣	jj	c	jjc	jj;c	10
4756	苣	qj	c	qjc	qj;c	10
4757	濯	iu	o	iuo	iu;o	59
4758	盥	gh	z	ghz	gh;z	5
4759	囡	no	f	nof	no;f	22
4760	砺	ln	k	lnk	ln;k	39
4761	佘	ue	o	ueo	ue;o	118
4762	谶	vz	r	vzr	vz;r	83
4763	弑	un	k	unk	un;k	257
4764	楂	iy	o	iyo	iy;o	22
4765	翦	jc	u	jcu	jc;u	62
4766	怩	nn	w	nnw	nn;w	1
4767	蠼	qj	p	qjp	qj;p	3
4768	霏	fp	g	fpg	fp;g	54
4769	楹	yl	y	yly	yl;y	24
4770	讴	oj	f	ojf	oj;f	19
4771	锲	qv	p	qvp	qv;p	20
4772	慵	yq	p	yqp	yq;p	67
4774	砭	bc	g	bcg	bc;g	7
4775	潍	wp	b	wpb	wp;b	12
4776	杵	vj	t	vjt	vj;t	323
4777	樾	yf	j	yfj	yf;j	27
4778	帼	gu	f	guf	gu;f	6
4779	碣	jv	z	jvz	jv;z	11
4780	诌	it	n	itn	it;n	34
4781	徕	lx	g	lxg	lx;g	23
4782	胴	dq	l	dql	dq;l	41
4783	钴	gj	b	gjb	gj;b	809
4784	裟	uy	o	uyo	uy;o	3
4785	啶	dl	u	dlu	dl;u	11
4786	铣	xn	e	xne	xn;e	131
4787	铱	yn	a	yna	yn;a	187
4788	楫	jn	m	jnm	jn;m	21
4789	赭	ie	o	ieo	ie;o	26
4790	碛	qn	o	qno	qn;o	31
4791	酊	dl	r	dlr	dl;r	8
4792	魑	vn	o	vno	vn;o	15
4793	醛	qh	s	qhs	qh;s	307
4794	剐	gw	p	gwp	gw;p	105
4795	畦	qn	i	qni	qn;i	25
4796	陂	bp	o	bpo	bp;o	18
4796	陂	pn	o	pno	pn;o	18
4797	闶	ks	p	ksp	ks;p	1
4798	阄	jb	k	jbk	jb;k	5
4799	祚	zu	c	zuc	zu;c	25
4800	鹘	gj	m	gjm	gj;m	8
4800	鹘	hj	m	hjm	hj;m	8
4801	泱	ys	y	ysy	ys;y	7
4802	趄	qv	a	qva	qv;a	2
4802	趄	jj	a	jja	jj;a	1
4803	骅	hw	u	hwu	hw;u	15
4804	陲	vk	f	vkf	vk;f	4
4805	郧	yd	y	ydy	yd;y	10
4806	倜	tn	w	tnw	tn;w	3
4807	呤	ll	y	lly	ll;y	18
4808	燧	sk	o	sko	sk;o	48
4809	铉	xh	u	xhu	xh;u	39
4810	粲	co	e	coe	co;e	86
4811	骶	dn	i	dni	dn;i	143
4812	峁	ma	p	map	ma;p	38
4813	忸	nb	p	nbp	nb;p	2
4814	渌	lj	r	ljr	lj;r	44
4815	骞	qc	x	qcx	qc;x	41
4816	髭	zn	b	znb	zn;b	45
4817	戡	ko	c	koc	ko;c	13
4818	钨	wj	c	wjc	wj;c	209
4819	谲	jf	v	jfv	jf;v	19
4820	苋	xc	l	xcl	xc;l	24
4821	锃	zi	f	zif	zi;f	8
4822	蜊	ln	i	lni	ln;i	4
4823	幄	wu	e	wue	wu;e	9
4824	闼	ty	o	tyo	ty;o	28
4825	戕	qg	q	qgq	qg;q	17
4826	骊	ln	a	lna	ln;a	62
4827	虢	gu	v	guv	gu;v	155
4828	烩	hk	l	hkl	hk;l	242
4829	傥	ts	n	tsn	ts;n	24
4830	妲	dy	o	dyo	dy;o	160
4831	绌	vj	u	vju	vj;u	21
4832	桠	yy	f	yyf	yy;f	8
4833	袈	jw	k	jwk	jw;k	2
4835	薮	st	e	ste	st;e	33
4836	揿	qm	l	qml	qm;l	15
4837	杲	ga	s	gas	ga;s	16
4838	肓	hg	y	hgy	hg;y	11
4839	厝	cu	b	cub	cu;b	98
4840	莅	ln	e	lne	ln;e	24
4841	氤	ym	k	ymk	ym;k	10
4842	缙	jm	i	jmi	jm;i	10
4843	衮	gd	y	gdy	gd;y	39
4844	诟	gt	z	gtz	gt;z	28
4845	旖	yn	e	yne	yn;e	4
4846	硒	xn	q	xnq	xn;q	327
4847	唁	yo	f	yof	yo;f	5
4848	嬗	uo	f	uof	uo;f	12
4850	裱	br	k	brk	br;k	103
4851	颦	pm	i	pmi	pm;i	25
4853	靥	ye	x	yex	ye;x	28
4854	纥	he	o	heo	he;o	27
4855	煨	wp	m	wpm	wp;m	254
4857	鏖	au	t	aut	au;t	4
4858	蝈	gu	w	guw	gu;w	5
4859	笏	hj	z	hjz	hj;z	41
4860	羿	yn	q	ynq	yn;q	73
4861	鼐	nx	g	nxg	nx;g	4
4862	湟	hg	p	hgp	hg;p	16
4863	甑	zi	m	zim	zi;m	84
4864	炜	wp	z	wpz	wp;z	151
4865	煲	ba	u	bau	ba;u	664
4866	锉	cu	g	cug	cu;g	90
4867	笕	jc	y	jcy	jc;y	7
4868	喑	ym	j	ymj	ym;j	16
4869	嶂	is	b	isb	is;b	27
4870	浔	xd	x	xdx	xd;x	27
4871	弭	mn	g	mng	mn;g	31
4872	妪	yj	a	yja	yj;a	22
4873	锂	ln	j	lnj	ln;j	819
4874	苡	yn	z	ynz	yn;z	10
4875	孳	zn	y	zny	zn;y	15
4876	颏	ke	f	kef	ke;f	72
4877	醴	ln	q	lnq	ln;q	42
4879	渚	ij	s	ijs	ij;s	307
4880	轭	ee	m	eem	ee;m	25
4881	鹬	yj	p	yjp	yj;p	138
4882	蚝	ha	w	haw	ha;w	278
4884	膘	br	j	brj	br;j	129
4885	邛	qq	m	qqm	qq;m	25
4886	痨	la	g	lag	la;g	12
4887	褡	dy	a	dya	dy;a	1
4888	耦	oj	g	ojg	oj;g	56
4889	覃	qm	s	qms	qm;s	13
4889	覃	to	s	tos	to;s	13
4891	馔	ih	k	ihk	ih;k	69
4892	篾	mv	q	mvq	mv;q	6
4893	兖	yo	r	yor	yo;r	53
4894	阋	xn	z	xnz	xn;z	3
4895	遨	au	a	aua	au;a	15
4896	爰	yh	y	yhy	yh;y	124
4897	痂	jw	q	jwq	jw;q	156
4898	艄	ua	n	uan	ua;n	4
4899	耨	nt	y	nty	nt;y	28
4900	沤	oj	l	ojl	oj;l	79
4901	邋	ly	m	lym	ly;m	11
4902	焓	ho	f	hof	ho;f	219
4903	秣	mu	v	muv	mu;v	11
4904	昶	vs	m	vsm	vs;m	23
4907	窣	sj	p	sjp	sj;p	7
4908	绦	ta	c	tac	ta;c	36
4909	俎	zj	o	zjo	zj;o	37
4910	榫	sd	i	sdi	sd;i	457
4911	蟪	hk	c	hkc	hk;c	1
4912	稗	bx	f	bxf	bx;f	35
4913	謇	jc	p	jcp	jc;p	13
4914	氩	yy	r	yyr	yy;r	126
4916	锴	kx	l	kxl	kx;l	9
4917	龉	yj	x	yjx	yj;x	2
4918	烃	tl	c	tlc	tl;c	92
4919	俣	yj	y	yjy	yj;y	18
4920	嬷	mu	z	muz	mu;z	2
4921	肱	gq	n	gqn	gq;n	66
4922	鸢	yh	p	yhp	yh;p	107
4923	笫	zn	p	znp	zn;p	34
4924	痤	cu	v	cuv	cu;v	20
4926	菏	he	a	hea	he;a	10
4927	莆	pj	p	pjp	pj;p	85
4928	芨	jn	g	jng	jn;g	3
4929	阕	qf	e	qfe	qf;e	22
4930	砣	tu	a	tua	tu;a	14
4931	碜	vz	w	vzw	vz;w	4
4932	鼹	yo	m	yom	yo;m	1
4934	猷	yt	a	yta	yt;a	23
4935	竽	yj	i	yji	yj;i	42
4936	舸	ge	x	gex	ge;x	12
4937	诓	kg	r	kgr	kg;r	85
4938	錾	zo	m	zom	zo;m	42
4939	淬	ck	s	cks	ck;s	78
4940	隗	wp	v	wpv	wp;v	4
4941	悌	tn	c	tnc	tn;c	59
4942	姘	pm	o	pmo	pm;o	6
4943	槭	qn	a	qna	qn;a	34
4944	邈	mr	l	mrl	mr;l	21
4945	婕	jv	l	jvl	jv;l	28
4946	歙	ue	l	uel	ue;l	31
4946	歙	xn	l	xnl	xn;l	31
4947	稹	iz	y	izy	iz;y	8
4948	蹴	cj	k	cjk	cj;k	49
4949	砒	pn	y	pny	pn;y	2
4950	痈	yq	x	yqx	yq;x	38
4951	镏	lb	x	lbx	lb;x	4
4952	羯	jv	s	jvs	jv;s	116
4953	豕	un	e	une	un;e	154
4954	鲂	fs	v	fsv	fs;v	33
4955	蓖	bn	e	bne	bn;e	13
4956	匦	gk	z	gkz	gk;z	5
